0.22,0.222833333,2.0600000000000003e-05,0.23,0.22,0.22166666699999998,1.4099999999999999e-05,-0.52,0.01,0.45,0.01,0.45,0.0,0.46,0.0,0.44,0.23,0.22,0.222333333,1.82e-05,13.34,0.0005,0.000666667,0.53,0.0,0,0,0,0,0,0.24,0.22,0.23,0.0001,0.26,0.22,0.24,0.00025,0.26,0.22,0.24,0.000222222,0.0,0.0,0.0,0.0,0.25
0.23,0.2415,5.36e-05,0.25,0.23,0.239,4.6399999999999996e-05,-0.5,0.02,0.48,0.02,0.48,0.0,0.5,0.0,0.46,0.25,0.23,0.239833333,4.91e-05,14.39,0.0016666670000000001,0.000833333,0.52,0.0,0,0,0,0,0,0.23,0.22,0.226666667,3.3299999999999996e-05,0.25,0.22,0.23399999999999999,0.00013000000000000002,0.26,0.22,0.24100000000000002,0.000187778,0.0,0.0,0.0,0.0,0.28
0.25,0.26899999999999996,0.000104068,0.28,0.25,0.26616666699999997,0.000112175,-0.47,0.03,0.53,0.03,0.53,0.0,0.56,0.0,0.5,0.28,0.25,0.26716666699999997,0.000108785,16.03,0.001833333,0.001,0.5,0.0,0,0,0,0,0,0.25,0.22,0.233333333,0.00023333299999999998,0.25,0.22,0.23399999999999999,0.00013000000000000002,0.26,0.22,0.243,0.000178889,0.0,0.0,0.0,0.0,0.3
0.28,0.289666667,1.34e-05,0.29,0.28,0.287166667,2.0600000000000003e-05,-0.45,0.02,0.58,0.01,0.57,0.01,0.59,0.0,0.56,0.29,0.28,0.287833333,1.73e-05,17.27,0.001833333,0.000666667,0.47,0.0,0,0,0,0,0,0.28,0.23,0.253333333,0.000633333,0.28,0.22,0.242,0.00057,0.28,0.22,0.247,0.000312222,0.0,0.0,0.0,0.0,0.3
0.28,0.291333333,2.1899999999999997e-05,0.29,0.28,0.287166667,2.0600000000000003e-05,-0.45,0.02,0.58,0.01,0.57,0.01,0.59,0.0,0.56,0.29,0.28,0.287833333,1.73e-05,17.27,0.0035,0.000666667,0.47,0.0,0,0,0,0,0,0.3,0.25,0.276666667,0.000633333,0.3,0.22,0.256,0.0011300000000000001,0.3,0.22,0.252,0.000595556,0.0,0.0,0.0,0.0,0.28
0.27,0.279166667,7.77e-06,0.28,0.27,0.278,1.63e-05,-0.47,0.01,0.55,0.01,0.55,0.0,0.56,0.0,0.54,0.28,0.27,0.2785,1.3000000000000001e-05,16.71,0.000666667,0.0005,0.48,0.0,0,0,0,0,0,0.3,0.28,0.29333333300000003,0.000133333,0.3,0.23,0.272,0.0009699999999999999,0.3,0.22,0.256,0.000826667,0.3,0.22,0.250666667,0.00066381,0.27
0.26,0.26416666699999997,2.47e-05,0.27,0.26,0.261666667,1.4099999999999999e-05,-0.48,0.01,0.53,0.01,0.53,0.0,0.54,0.0,0.52,0.27,0.26,0.2625,1.91e-05,15.75,0.0016666670000000001,0.000833333,0.49,0.0,0,0,0,0,0,0.3,0.28,0.29333333300000003,0.000133333,0.3,0.25,0.282,0.00042,0.3,0.22,0.258,0.000884444,0.3,0.22,0.254666667,0.000640952,0.26
0.24,0.251833333,5.59e-05,0.26,0.24,0.24883333300000002,6.809999999999999e-05,-0.49,0.02,0.5,0.02,0.5,0.0,0.52,0.0,0.48,0.26,0.24,0.250333333,6.43e-05,15.02,0.0015,0.0015,0.51,0.0,0,0,0,0,0,0.3,0.27,0.283333333,0.00023333299999999998,0.3,0.27,0.28600000000000003,0.00018,0.3,0.22,0.26,0.0008888889999999999,0.3,0.22,0.257333333,0.000606667,0.24
0.23,0.232333333,1.82e-05,0.24,0.23,0.2315,1.3000000000000001e-05,-0.51,0.01,0.47,0.01,0.47,0.0,0.48,0.0,0.46,0.24,0.23,0.231833333,1.52e-05,13.91,0.0005,0.00033333300000000006,0.52,0.0,0,0,0,0,0,0.28,0.26,0.27,0.0001,0.3,0.26,0.282,0.00032,0.3,0.22,0.262,0.00084,0.3,0.22,0.258666667,0.00058381,0.23
0.23,0.23,9.48e-32,0.23,0.23,0.23,9.48e-32,-0.52,0.0,0.46,0.0,0.46,0.0,0.46,0.0,0.46,0.23,0.23,0.23,9.48e-32,13.8,0.0,0.0,0.52,0.0,0,0,0,0,0,0.27,0.24,0.256666667,0.00023333299999999998,0.3,0.24,0.27,0.0005,0.3,0.22,0.263,0.000778889,0.3,0.22,0.258,0.0006028569999999999,0.23
0.23,0.23,9.48e-32,0.23,0.22,0.224333333,2.5e-05,-0.52,0.0,0.46,0.01,0.45,0.0,0.46,0.01,0.45,0.23,0.22,0.226333333,2.36e-05,13.58,0.003666667,0.002,0.53,0.0,0,0,0,0,0,0.26,0.23,0.243333333,0.00023333299999999998,0.28,0.23,0.256,0.00043,0.3,0.23,0.264,0.0006933330000000001,0.3,0.22,0.256,0.000654286,0.23
0.22,0.22066666699999998,6.33e-06,0.22,0.22,0.22,3.8399999999999994e-32,-0.52,0.01,0.45,0.0,0.44,0.01,0.45,0.0,0.44,0.22,0.22,0.22,3.8399999999999994e-32,13.2,0.000666667,0.0,0.53,0.0,0,0,0,0,0,0.24,0.23,0.233333333,3.3299999999999996e-05,0.27,0.23,0.24600000000000002,0.00033,0.3,0.23,0.264,0.0006933330000000001,0.3,0.22,0.254,0.000697143,0.22
0.22,0.22,3.8399999999999994e-32,0.22,0.22,0.22,3.8399999999999994e-32,-0.53,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.22,0.22,0.22,3.8399999999999994e-32,13.2,0.0,0.0,0.53,0.0,0,0,0,0,0,0.23,0.23,0.23,0.0,0.26,0.23,0.23800000000000002,0.00016999999999999999,0.3,0.23,0.262,0.0007955560000000001,0.3,0.22,0.252666667,0.000735238,0.22
0.22,0.22,3.8399999999999994e-32,0.22,0.22,0.22,3.8399999999999994e-32,-0.53,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.22,0.22,0.22,3.8399999999999994e-32,13.2,0.0,0.0,0.53,0.0,0,0,0,0,0,0.23,0.22,0.226666667,3.3299999999999996e-05,0.24,0.22,0.23,5e-05,0.3,0.22,0.256,0.0009155560000000001,0.3,0.22,0.251333333,0.000798095,0.22
0.22,0.22,3.8399999999999994e-32,0.22,0.22,0.22,3.8399999999999994e-32,-0.53,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.22,0.22,0.22,3.8399999999999994e-32,13.2,0.0,0.0,0.53,0.0,0,0,0,0,0,0.23,0.22,0.223333333,3.3299999999999996e-05,0.23,0.22,0.226,2.9999999999999997e-05,0.3,0.22,0.248,0.0007733330000000001,0.3,0.22,0.250666667,0.0008352380000000001,0.23
0.22,0.229333333,6.33e-06,0.23,0.22,0.22699999999999998,2.14e-05,-0.52,0.01,0.45,0.01,0.45,0.0,0.46,0.0,0.44,0.23,0.22,0.228833333,1.05e-05,13.73,0.0005,0.001833333,0.53,0.0,0,0,0,0,0,0.22,0.22,0.22,0.0,0.23,0.22,0.22399999999999998,2.9999999999999997e-05,0.28,0.22,0.24,0.0004888890000000001,0.3,0.22,0.250666667,0.0008352380000000001,0.24
0.23,0.234666667,2.5300000000000002e-05,0.24,0.22,0.233333333,3.28e-05,-0.51,0.01,0.47,0.02,0.46,0.0,0.48,0.01,0.45,0.24,0.23,0.234166667,2.47e-05,14.05,0.0005,0.000833333,0.53,0.0,0,0,0,0,0,0.23,0.22,0.223333333,3.3299999999999996e-05,0.23,0.22,0.22399999999999998,2.9999999999999997e-05,0.27,0.22,0.235,0.000294444,0.3,0.22,0.250666667,0.0008352380000000001,0.25
0.24,0.245,2.54e-05,0.25,0.24,0.240166667,1.67e-06,-0.5,0.01,0.49,0.01,0.49,0.0,0.5,0.0,0.48,0.25,0.24,0.242166667,1.73e-05,14.53,0.002833333,0.002,0.51,0.0,0,0,0,0,0,0.24,0.22,0.23,0.0001,0.24,0.22,0.226,8e-05,0.26,0.22,0.23199999999999998,0.000151111,0.3,0.22,0.25,0.000842857,0.26
0.25,0.255166667,2.54e-05,0.26,0.24,0.252166667,2.7399999999999995e-05,-0.49,0.01,0.51,0.02,0.5,0.0,0.52,0.01,0.49,0.26,0.25,0.2545,2.52e-05,15.27,0.000666667,0.002333333,0.51,0.0,0,0,0,0,0,0.25,0.23,0.24,0.0001,0.25,0.22,0.23199999999999998,0.00016999999999999999,0.25,0.22,0.231,9.89e-05,0.3,0.22,0.248,0.000774286,0.27
0.26,0.261333333,1.18e-05,0.26,0.25,0.259666667,3.28e-06,-0.48,0.01,0.53,0.01,0.51,0.01,0.53,0.01,0.51,0.26,0.26,0.26,2.8199999999999996e-32,15.6,0.001333333,0.00033333300000000006,0.5,0.0,0,0,0,0,0,0.26,0.24,0.25,0.0001,0.26,0.22,0.24,0.00025,0.26,0.22,0.233,0.000178889,0.3,0.22,0.24533333300000001,0.00058381,0.26
0.25,0.252,1.63e-05,0.26,0.25,0.250333333,3.28e-06,-0.49,0.01,0.51,0.01,0.51,0.0,0.52,0.0,0.5,0.26,0.25,0.251,9.15e-06,15.06,0.001,0.000666667,0.5,0.0,0,0,0,0,0,0.27,0.25,0.26,0.0001,0.27,0.23,0.25,0.00025,0.27,0.22,0.237,0.000312222,0.28,0.22,0.243333333,0.00040952400000000003,0.25
0.25,0.25,0.0,0.25,0.25,0.25,0.0,-0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.25,0.25,0.25,0.0,15.0,0.0,0.0,0.5,0.0,0,0,0,0,0,0.27,0.26,0.263333333,3.3299999999999996e-05,0.27,0.24,0.256,0.00013000000000000002,0.27,0.22,0.24,0.000355556,0.27,0.22,0.242,0.000331429,0.25
0.23,0.237,5.8599999999999995e-05,0.25,0.23,0.234833333,4.23e-05,-0.5,0.02,0.48,0.02,0.48,0.0,0.5,0.0,0.46,0.25,0.23,0.236166667,5.79e-05,14.17,0.000833333,0.001333333,0.52,0.0,0,0,0,0,0,0.27,0.25,0.26,0.0001,0.27,0.25,0.258,7e-05,0.27,0.22,0.242,0.000351111,0.27,0.22,0.240666667,0.000278095,0.23
0.23,0.23,9.48e-32,0.23,0.23,0.23,9.48e-32,-0.52,0.0,0.46,0.0,0.46,0.0,0.46,0.0,0.46,0.23,0.23,0.23,9.48e-32,13.8,0.0,0.0,0.52,0.0,0,0,0,0,0,0.26,0.25,0.253333333,3.3299999999999996e-05,0.27,0.25,0.258,7e-05,0.27,0.22,0.245,0.000294444,0.27,0.22,0.24,0.000257143,0.31
0.23,0.255666667,0.0012758189999999999,1.19,0.01,0.281666667,0.031312428999999996,-0.44,0.08,0.54,1.18,1.2,-0.88,1.5,0.22,0.24,1.5,0.15,0.308833333,0.05421387,18.53,-0.053166667,0.027166667000000002,0.74,0.0,0,0,0,0,0,0.25,0.23,0.243333333,0.000133333,0.27,0.23,0.252,0.00022,0.27,0.22,0.24600000000000002,0.000248889,0.27,0.22,0.239333333,0.00026381,0.35
0.3,0.32866666699999997,0.000218531,0.35,0.3,0.3245,0.000194661,-0.4,0.05,0.65,0.05,0.65,0.0,0.7,0.0,0.6,0.35,0.3,0.325833333,0.00018742900000000002,19.55,0.002833333,0.001333333,0.45,0.0,0,0,0,0,0,0.31,0.23,0.263333333,0.0017333329999999999,0.31,0.23,0.26,0.0009,0.31,0.23,0.255,0.000538889,0.31,0.22,0.244666667,0.00058381,0.38
0.35,0.369,9.73e-05,0.38,0.35,0.365333333,0.00010666700000000001,-0.37,0.03,0.73,0.03,0.73,0.0,0.76,0.0,0.7,0.38,0.35,0.36700000000000005,9.590000000000001e-05,22.02,0.002,0.0016666670000000001,0.4,0.0,0,0,0,0,0,0.35,0.23,0.296666667,0.0037333329999999997,0.35,0.23,0.278,0.00252,0.35,0.23,0.267,0.001312222,0.35,0.22,0.252666667,0.001292381,0.4
0.38,0.3925,2.25e-05,0.39,0.38,0.387166667,2.0600000000000003e-05,-0.35,0.02,0.78,0.01,0.77,0.01,0.79,0.0,0.76,0.4,0.38,0.39,6.78e-06,23.4,0.0025,0.002833333,0.37,0.0,0,0,0,0,0,0.38,0.31,0.34666666700000004,0.001233333,0.38,0.23,0.304,0.004079999999999999,0.38,0.23,0.281,0.002432222,0.38,0.22,0.26266666699999996,0.002306667,0.4
0.39,0.39833333299999996,1.4099999999999999e-05,0.4,0.39,0.392666667,1.99e-05,-0.35,0.01,0.79,0.01,0.79,0.0,0.8,0.0,0.78,0.4,0.39,0.395,2.54e-05,23.7,0.003333333,0.002333333,0.36,0.0,0,0,0,0,0,0.4,0.35,0.376666667,0.000633333,0.4,0.23,0.33399999999999996,0.004529999999999999,0.4,0.23,0.29600000000000004,0.003648889,0.4,0.22,0.274666667,0.003369524,0.4
0.38,0.391,7.69e-05,0.4,0.38,0.387666667,4.5299999999999997e-05,-0.35,0.02,0.78,0.02,0.78,0.0,0.8,0.0,0.76,0.4,0.38,0.38833333299999995,5.479999999999999e-05,23.3,0.002666667,0.000666667,0.37,0.0,0,0,0,0,0,0.4,0.38,0.39333333299999995,0.000133333,0.4,0.31,0.368,0.00147,0.4,0.23,0.31,0.004488889,0.4,0.22,0.286666667,0.00412381,0.38
0.36,0.3665,4.6899999999999995e-05,0.38,0.36,0.363,4.1700000000000004e-05,-0.37,0.02,0.74,0.02,0.74,0.0,0.76,0.0,0.72,0.38,0.36,0.36366666700000005,4.4e-05,21.82,0.002833333,0.000666667,0.39,0.0,0,0,0,0,0,0.4,0.4,0.4,4.62e-33,0.4,0.35,0.386,0.00047999999999999996,0.4,0.23,0.32299999999999995,0.005023333,0.4,0.23,0.298666667,0.004569524,0.36
0.35,0.358,1.63e-05,0.36,0.34,0.356333333,3.3799999999999995e-05,-0.39,0.01,0.71,0.02,0.7,0.0,0.72,0.01,0.69,0.36,0.35,0.356833333,2.2e-05,21.41,0.001166667,0.0005,0.41,0.0,0,0,0,0,0,0.4,0.38,0.39333333299999995,0.000133333,0.4,0.38,0.392,0.00011999999999999999,0.4,0.23,0.335,0.004783333,0.4,0.23,0.308666667,0.004598095,0.36
0.33,0.35266666700000004,6.73e-05,0.36,0.33,0.34666666700000004,5.31e-05,-0.39,0.03,0.69,0.03,0.69,0.0,0.72,0.0,0.66,0.36,0.33,0.34966666700000004,6.0899999999999996e-05,20.98,0.003,0.003,0.42,0.0,0,0,0,0,0,0.4,0.36,0.38,0.0004,0.4,0.36,0.38799999999999996,0.00032,0.4,0.23,0.34600000000000003,0.003915556,0.4,0.23,0.316666667,0.0043809520000000005,0.34
0.32,0.332833333,5.45e-05,0.34,0.32,0.33116666699999997,4.7799999999999996e-05,-0.41,0.02,0.66,0.02,0.66,0.0,0.68,0.0,0.64,0.34,0.32,0.33166666699999997,5.14e-05,19.9,0.001166667,0.0005,0.43,0.0,0,0,0,0,0,0.38,0.36,0.36666666700000006,0.000133333,0.4,0.36,0.38,0.0004,0.4,0.23,0.35700000000000004,0.002778889,0.4,0.23,0.324,0.00414,0.33
0.31,0.320333333,6.0899999999999996e-05,0.33,0.31,0.317833333,6.13e-05,-0.42,0.02,0.64,0.02,0.64,0.0,0.66,0.0,0.62,0.33,0.31,0.319166667,6.2e-05,19.15,0.001166667,0.001333333,0.44,0.0,0,0,0,0,0,0.36,0.34,0.35333333299999997,0.000133333,0.4,0.34,0.368,0.0005200000000000001,0.4,0.31,0.368,0.000884444,0.4,0.23,0.329333333,0.003835238,0.34
0.31,0.323898305,6.21e-05,0.33,0.31,0.319830508,6.38e-05,-0.41,0.03,0.65,0.02,0.64,0.01,0.67,0.0,0.62,0.34,0.31,0.321525424,6.14e-05,18.97,0.002372881,0.001694915,0.44,0.0,0,0,0,0,0,0.36,0.33,0.34333333299999996,0.00023333299999999998,0.38,0.33,0.354,0.00037999999999999997,0.4,0.33,0.37,0.000666667,0.4,0.23,0.333333333,0.003566667,0.36
0.34,0.3515,4.6899999999999995e-05,0.36,0.33,0.34666666700000004,3.28e-05,-0.39,0.02,0.7,0.03,0.69,0.0,0.72,0.01,0.67,0.36,0.33,0.348,3.66e-05,20.88,0.0035,0.001333333,0.42,0.0,0,0,0,0,0,0.34,0.33,0.33666666700000003,3.3299999999999996e-05,0.36,0.33,0.34600000000000003,0.00018,0.4,0.33,0.369,0.0007211110000000001,0.4,0.23,0.33866666700000003,0.003155238,0.35
0.33,0.3375,2.58e-05,0.34,0.33,0.334666667,2.5300000000000002e-05,-0.4,0.02,0.68,0.01,0.67,0.01,0.69,0.0,0.66,0.34,0.33,0.33616666700000003,2.4e-05,20.17,0.001333333,0.0015,0.42,0.0,0,0,0,0,0,0.36,0.33,0.34333333299999996,0.00023333299999999998,0.36,0.33,0.34600000000000003,0.00018,0.4,0.33,0.36700000000000005,0.000712222,0.4,0.23,0.34600000000000003,0.002568571,0.35
0.33,0.34033333299999996,7.45e-05,0.35,0.33,0.3375,6.99e-05,-0.4,0.02,0.68,0.02,0.68,0.0,0.7,0.0,0.66,0.35,0.33,0.33833333299999996,7.18e-05,20.3,0.002,0.000833333,0.42,0.0,0,0,0,0,0,0.36,0.34,0.35,0.0001,0.36,0.33,0.344,0.00013000000000000002,0.4,0.33,0.36200000000000004,0.000595556,0.4,0.23,0.35266666700000004,0.00186381,0.36
0.34,0.3495,8.22e-06,0.35,0.34,0.34666666700000004,2.26e-05,-0.39,0.02,0.7,0.01,0.69,0.01,0.71,0.0,0.68,0.35,0.34,0.348,1.63e-05,20.88,0.0015,0.001333333,0.41,0.0,0,0,0,0,0,0.36,0.35,0.35333333299999997,3.3299999999999996e-05,0.36,0.33,0.34600000000000003,0.00013000000000000002,0.4,0.33,0.35700000000000004,0.000423333,0.4,0.31,0.36066666700000005,0.000720952,0.39
0.36,0.378833333,0.000122345,0.39,0.35,0.376,0.000132881,-0.36,0.03,0.75,0.04,0.74,0.0,0.78,0.01,0.71,0.39,0.35,0.3775,0.00014110200000000002,22.65,0.001333333,0.0015,0.4,0.0,0,0,0,0,0,0.36,0.35,0.35333333299999997,3.3299999999999996e-05,0.36,0.34,0.35200000000000004,7e-05,0.38,0.33,0.353,0.000201111,0.4,0.33,0.364,0.000525714,0.44
0.39,0.40566666700000004,0.000204633,0.43,0.39,0.40383333299999996,0.000179972,-0.31,0.05,0.83,0.04,0.82,0.01,0.87,0.0,0.78,0.43,0.39,0.40466666700000004,0.00019141200000000002,24.28,0.001,0.000833333,0.36,0.0,0,0,0,0,0,0.39,0.35,0.36666666700000006,0.00043333300000000005,0.39,0.35,0.36200000000000004,0.00027,0.39,0.33,0.354,0.000271111,0.4,0.33,0.36666666700000006,0.000552381,0.44
0.42,0.433666667,4.0600000000000004e-05,0.44,0.42,0.429333333,4.02e-05,-0.31,0.02,0.86,0.02,0.86,0.0,0.88,0.0,0.84,0.44,0.42,0.431166667,4.1e-05,25.87,0.0025,0.001833333,0.33,0.0,0,0,0,0,0,0.44,0.36,0.39666666700000003,0.0016333329999999998,0.44,0.35,0.37799999999999995,0.00147,0.44,0.33,0.36200000000000004,0.001017778,0.44,0.33,0.370666667,0.000906667,0.44
0.41,0.4225,0.000113983,0.44,0.4,0.419833333,0.000110141,-0.31,0.03,0.85,0.04,0.84,0.0,0.88,0.01,0.81,0.44,0.41,0.42066666700000005,0.00011141200000000001,25.24,0.001833333,0.000833333,0.35,0.0,0,0,0,0,0,0.44,0.39,0.423333333,0.000833333,0.44,0.35,0.396,0.00183,0.44,0.33,0.37,0.0016222220000000002,0.44,0.33,0.373333333,0.0011809519999999999,0.41
0.4,0.4045,2.52e-05,0.41,0.39,0.40083333299999996,2.13e-05,-0.34,0.01,0.81,0.02,0.8,0.0,0.82,0.01,0.79,0.41,0.39,0.4025,2.9199999999999998e-05,24.15,0.002,0.0016666670000000001,0.36,0.0,0,0,0,0,0,0.44,0.44,0.44,0.0,0.44,0.36,0.414,0.0013800000000000002,0.44,0.33,0.38,0.0019555560000000002,0.44,0.33,0.376,0.00144,0.4
0.38,0.38883333299999995,5.45e-05,0.4,0.38,0.38433333299999994,3.85e-05,-0.35,0.02,0.78,0.02,0.78,0.0,0.8,0.0,0.76,0.4,0.38,0.3855,5.2300000000000004e-05,23.13,0.003333333,0.001166667,0.37,0.0,0,0,0,0,0,0.44,0.41,0.43,0.0003,0.44,0.39,0.424,0.00053,0.44,0.34,0.38799999999999996,0.001706667,0.44,0.33,0.376666667,0.0014809520000000002,0.38
0.36,0.371,1.93e-05,0.38,0.36,0.367833333,2.4e-05,-0.37,0.02,0.74,0.02,0.74,0.0,0.76,0.0,0.72,0.38,0.36,0.3695,1.4999999999999999e-05,22.17,0.0015,0.0016666670000000001,0.39,0.0,0,0,0,0,0,0.44,0.4,0.41666666700000005,0.00043333300000000005,0.44,0.4,0.426,0.00037999999999999997,0.44,0.35,0.39399999999999996,0.0014266670000000002,0.44,0.33,0.37799999999999995,0.0015171429999999999,0.37
0.35,0.36366666700000005,3.04e-05,0.37,0.35,0.35866666700000005,2.1899999999999997e-05,-0.38,0.02,0.72,0.02,0.72,0.0,0.74,0.0,0.7,0.37,0.35,0.36016666700000005,2.8800000000000002e-05,21.61,0.0035,0.0015,0.4,0.0,0,0,0,0,0,0.41,0.38,0.39666666700000003,0.00023333299999999998,0.44,0.38,0.414,0.0006799999999999999,0.44,0.35,0.396,0.001315556,0.44,0.33,0.379333333,0.001492381,0.36
0.35,0.3505,4.83e-06,0.35,0.34,0.34933333299999997,6.33e-06,-0.39,0.01,0.71,0.01,0.69,0.01,0.71,0.01,0.69,0.35,0.35,0.35,5.009999999999999e-32,21.0,0.0005,0.000666667,0.41,0.0,0,0,0,0,0,0.4,0.37,0.38333333299999994,0.00023333299999999998,0.44,0.37,0.4,0.00075,0.44,0.35,0.39799999999999996,0.001151111,0.44,0.33,0.38,0.001471429,0.39
0.36,0.383166667,8.98e-05,0.39,0.35,0.3795,0.000126864,-0.36,0.03,0.75,0.04,0.74,0.0,0.78,0.01,0.71,0.39,0.36,0.381666667,9.89e-05,22.9,0.0015,0.002166667,0.4,0.0,0,0,0,0,0,0.38,0.36,0.37,0.0001,0.41,0.36,0.384,0.00043,0.44,0.36,0.39899999999999997,0.0010544439999999999,0.44,0.33,0.381333333,0.00138381,0.4
0.38,0.38799999999999996,2.64e-05,0.39,0.38,0.382166667,1.73e-05,-0.35,0.02,0.78,0.01,0.77,0.01,0.79,0.0,0.76,0.4,0.38,0.383666667,2.7000000000000002e-05,23.02,0.004333333,0.0015,0.37,0.0,0,0,0,0,0,0.39,0.36,0.373333333,0.00023333299999999998,0.4,0.36,0.38,0.00025,0.44,0.36,0.402,0.000884444,0.44,0.34,0.38533333299999994,0.00118381,0.42
0.4,0.41166666700000004,6.840000000000001e-05,0.42,0.39,0.409,9.05e-05,-0.33,0.02,0.82,0.03,0.81,0.0,0.84,0.01,0.79,0.42,0.4,0.41100000000000003,7.36e-05,24.66,0.000666667,0.002,0.36,0.0,0,0,0,0,0,0.4,0.36,0.38333333299999994,0.00043333300000000005,0.4,0.36,0.38,0.00025,0.44,0.36,0.40299999999999997,0.000867778,0.44,0.35,0.38933333299999995,0.001035238,0.43
0.42,0.42366666700000005,2.36e-05,0.43,0.41,0.42100000000000004,1.25e-05,-0.32,0.01,0.85,0.02,0.84,0.0,0.86,0.01,0.83,0.43,0.42,0.423,2.14e-05,25.38,0.000666667,0.002,0.34,0.0,0,0,0,0,0,0.42,0.39,0.40333333299999996,0.00023333299999999998,0.42,0.36,0.38799999999999996,0.00057,0.44,0.36,0.401,0.000743333,0.44,0.35,0.39333333299999995,0.00102381,0.44
