0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
1.0,0.6737200829869675,0.5219452209839892,0.5761026211490873,0.8361641480103327,0.6748915747157784,0.5145911805512295,0.5709872333949216,0.07920561025386193,0.6877029052286646,0.08708432251030677,0.6605994623732564,0.02731818607826679,0.5563977442122265,0.029455922533496517,0.9252458306721815,0.5754351146474572,0.8917401866611194,0.6741082282513161,0.5258192498099962,0.6725545953999226,0.1534283935499615,0.15297338958362117,0.8361641480103327,0.012931666750096688,0.013688405122204874,0.02139337833036337,0.025274650470539246,0.033224876708773776,0.030289806192972883,0.40269707568631624,0.38291843089314676,0.40942933205814896,0.1262911941503893,0.3673124146179883,0.34739373805434215,0.424186148198389,0.283296026556053,0.3626535229975104,0.35046183330427827,0.4759402395148471,0.5171935201718045,0.3539274766777332,0.3372475870276295,0.5114836692426732,0.5584610386294767,0.012931666750096688,0.4947174696317247
0.6737200829869675,1.0,0.8781710454168629,0.6775245277115901,0.6747504808148375,0.9365002941158413,0.8660229870114059,0.679183846321506,0.41813158178214627,0.74455860996676,0.41281133461958536,0.7408199063740358,0.22812506171082395,0.7274990205765877,0.22941499003359206,0.7209515489963566,0.6772482374073001,0.6716845604721111,0.9384733065361188,0.8705233673658201,0.9367948855105231,0.5867437083612127,0.5855409665702292,0.6747504808148375,0.021892599553162,0.02027714074293453,0.03599413997011267,0.04548889054734279,0.061104409708084596,0.07236773161709412,0.6443383905156184,0.6407925931537599,0.7430469871795151,0.5256573773974192,0.6380826055718256,0.6333581951065079,0.7829507182824913,0.7128900334465608,0.6289950965435211,0.6167191393590012,0.8283225655664583,0.8666149930579644,0.6240007315844592,0.6110757013121144,0.8508556497287443,0.8908588351360933,0.021892599553162,0.6520607011416946
0.5219452209839892,0.8781710454168629,1.0,0.5293757819025464,0.5189601290997434,0.8688407050592695,0.7952494609012223,0.5304304974625335,0.47718197865077905,0.6103817206543377,0.4108992400721398,0.6021728865286207,0.16812265926080286,0.6027550483209737,0.14578121832171495,0.5894150533626701,0.5306574386880618,0.5192589856524844,0.8699888197351132,0.8080483739852868,0.8679976758551843,0.4743943942358854,0.46628336171600115,0.5189601290997434,0.027858991738780512,0.019636638031030895,0.0320199049696433,0.03787173368050001,0.05295046592149802,0.0577904242115707,0.5240243419178613,0.5220453325667294,0.6429698956739807,0.4115432395719929,0.5202604247228003,0.5171028877946451,0.6907069112661335,0.610909714888806,0.5076575319874235,0.49561193736122033,0.7442331601833962,0.7908240633702399,0.5062317604466833,0.48905562713138045,0.7726297378232577,0.8190523511480471,0.027858991738780512,0.5279839738970304
0.5761026211490873,0.6775245277115901,0.5293757819025464,1.0,0.5849909921416115,0.672903310509595,0.5237975141359859,0.8345393129772273,0.10269575281432909,0.6770030380797963,0.11571639154425059,0.7097029962528061,0.036530139668491196,0.9255191929019531,0.031283156451706595,0.5647078719319191,0.8929445764717067,0.5807460305470514,0.6781398138321154,0.5344246338657439,0.676403975335213,0.15704772443082352,0.1604012363432348,0.5849909921416115,0.035999006853410495,0.013681044894916587,0.017197897070676312,0.02099013444443027,0.029260847493792184,0.02878134095431333,0.3944989276684372,0.38921026967891137,0.4222521078840433,0.12875562383511382,0.3588106396442971,0.35373714165628406,0.42939199732879735,0.28952550893182216,0.3543627925399819,0.33673890686184405,0.4787896040569406,0.5212574009237085,0.3403510655564433,0.3274075974041957,0.5131343040350554,0.5664071132922189,0.035999006853410495,0.4668561467132252
0.8361641480103327,0.6747504808148375,0.5189601290997434,0.5849909921416115,1.0,0.6772542360353723,0.5145098548055754,0.5757077472997016,0.08428822021501943,0.6649265511615053,0.09260316901875101,0.7001938453401064,0.032073652592376455,0.5646115388648196,0.03362183130201025,0.9260666702731123,0.5816724272271352,0.8811506088181909,0.6737705025288278,0.523455204991849,0.6722774423375597,0.1525802512941623,0.15451181307079223,1.0,0.028124719256811204,0.013559798880160116,0.021176272126254506,0.02529579281288313,0.03327259615087058,0.030965681617652938,0.4011270854195984,0.3823598141093114,0.4061168192893622,0.1307599063281879,0.3641835132794592,0.34915765979815117,0.4243124586959961,0.2829063053736817,0.3661176510899802,0.3550407686133257,0.47205311610106515,0.513477129854834,0.35370736994665203,0.34446832891428264,0.5138196626449453,0.5610688685006392,0.028124719256811204,0.48736124213341103
0.6748915747157784,0.9365002941158413,0.8688407050592695,0.672903310509595,0.6772542360353723,1.0,0.8735497774256528,0.6703563913706473,0.41145152738538665,0.7363923589436089,0.4119203775698439,0.739833212993565,0.2132669972454291,0.7190489763617922,0.2216358304462655,0.7213381736421285,0.671353738351695,0.6761169523305883,0.9395906680193952,0.8703902505611443,0.9379126832206495,0.5857622497176065,0.5870025195579006,0.6772542360353723,0.019236172652233294,0.01731664611644208,0.03152203479189056,0.044032764147865305,0.05943090318237758,0.07012807778437789,0.6441238102534651,0.6400508902212805,0.7437482479556807,0.5256673169741911,0.6382112753428937,0.6339731019489403,0.7816486823844627,0.711707851410116,0.6286063294521478,0.6162268101899504,0.827116707943882,0.8658435354592529,0.6225185058711182,0.6107903845569426,0.8504230446985115,0.8901238905502398,0.019236172652233294,0.6494514814282203
0.5145911805512295,0.8660229870114059,0.7952494609012223,0.5237975141359859,0.5145098548055754,0.8735497774256528,1.0,0.5201723412500391,0.40976816278730227,0.596631998612319,0.4640024870693061,0.6020941641422686,0.1521971224825232,0.5928165091114547,0.15997865699362884,0.5863570268144287,0.5223419285819626,0.5142363237952516,0.8675143854219712,0.8033163771076725,0.8655080979027039,0.46638819463608416,0.46959594013437495,0.5145098548055754,0.027951692882754103,0.019701979190048357,0.028321796833790356,0.03271460916687836,0.04512946919670821,0.05241260169013642,0.5189826926208442,0.5135305526336263,0.638819892461741,0.4049739019900444,0.5135062767826797,0.5099807486553218,0.6855041442886002,0.6046926230362764,0.5000872509592331,0.48738442570876045,0.7401426161680745,0.7863784914230866,0.4960183242296814,0.480601512575731,0.7667961830424221,0.8148642892456921,0.027951692882754103,0.5190714689347138
0.5709872333949216,0.679183846321506,0.5304304974625335,0.8345393129772273,0.5757077472997016,0.6703563913706473,0.5201723412500391,1.0,0.10527632613305989,0.6985507372910463,0.10940372770514958,0.6658193857845205,0.0375057710802137,0.9257134357631436,0.02716373352235962,0.558674890162069,0.8729049623659264,0.5729556558344492,0.6739677016217666,0.5291080778001878,0.6716080761494261,0.15875199979377952,0.16273187676517437,0.5757077472997016,0.03599147263096109,0.013678181592716323,0.017158279181766413,0.02126764697795979,0.027525787228027666,0.026611922939814923,0.3918711807762629,0.3851264721127287,0.4154705962537014,0.1309420152465242,0.3603332768803089,0.34590219149260937,0.42603413422577074,0.28895693455227073,0.3520481432435349,0.33538963651960474,0.47855644485148036,0.5224349281721145,0.3351177519757044,0.3232349349702595,0.5109432602430928,0.5653364137420355,0.03599147263096109,0.46317539287739296
0.07920561025386193,0.41813158178214627,0.47718197865077905,0.10269575281432909,0.08428822021501943,0.41145152738538665,0.40976816278730227,0.10527632613305989,1.0,0.3241711207742258,0.49813124973614237,0.12680051844394488,0.0655482253260158,0.1363091058101631,0.027952136855873302,0.11600933650899402,0.10417399440020547,0.08483377334138055,0.41512344721351424,0.4280786260783008,0.4111841797554065,0.12141771219308288,0.09499738211416693,0.08428822021501942,0.051454511933001504,0.020383731364584486,0.010731251068267235,0.01149118645561149,0.011566124799617442,0.01629643538119727,0.0829722012725986,0.08481084749940238,0.13334959019102585,0.05012880240550506,0.08518827909724005,0.08333556932084007,0.16340441776189388,0.11533436840691641,0.08295922767602659,0.07702396538452842,0.21557288194332197,0.2825148647870979,0.08475692776448412,0.07740893983078498,0.2505586453478425,0.3268119409189783,0.051454511933001504,0.07858573488438604
0.6877029052286646,0.74455860996676,0.6103817206543377,0.6770030380797963,0.6649265511615053,0.7363923589436089,0.596631998612319,0.6985507372910463,0.3241711207742258,1.0,0.13165283798884167,0.7935556280411997,0.03535162831045914,0.6722992536144078,0.03882395208701651,0.6647131056465174,0.6791684523777313,0.6749914804473939,0.7406438783358581,0.6052962769249038,0.7385087021495522,0.21511665287518772,0.21079399579230762,0.6649265511615053,0.033248258156068515,0.015217611679306235,0.022285619099846797,0.02792102776702587,0.03509094093123585,0.035846896139461,0.40951835379001733,0.4003796959749911,0.45878730188844635,0.17901483237653987,0.3826567206552684,0.3655260885986901,0.48664008795988756,0.36413880636390256,0.3771046227185248,0.35652770166453646,0.5442616527135665,0.5964729003731682,0.36351183159998346,0.34532954821557843,0.5792108083342471,0.6365981670224369,0.033248258156068515,0.4734282040303747
