maxValue_min,maxValue_avg,maxValue_var,minValue_max,minValue_min,minValue_avg,minValue_var,over_upperAlarm_value,max_nongdu_subtract,max_nongdu_add,min_nongdu_subtract,min_nongdu_add,max_maxmin_nongdu_subtract,max_maxmin_nongdu_add,min_maxmin_nongdu_subtract,min_maxmin_nongdu_add,avgValue_max,avgValue_min,avgValue_avg,avgValue_var,avgValue_sum,max_avg_sub,avg_min_sub,under_upperAlarm_minvalue,upperAlarm_nongdu_sum,upperAlarm_count_before_1_day,upperAlarm_count_before_3_day,upperAlarm_count_before_5_day,upperAlarm_count_before_10_day,upperAlarm_count_before_15_day,maxValue_max_before_3_day,maxValue_min_before_3_day,maxValue_avg_before_3_day,maxValue_var_before_3_day,maxValue_max_before_5_day,maxValue_min_before_5_day,maxValue_avg_before_5_day,maxValue_var_before_5_day,maxValue_max_before_10_day,maxValue_min_before_10_day,maxValue_avg_before_10_day,maxValue_var_before_10_day,maxValue_max_before_15_day,maxValue_min_before_15_day,maxValue_avg_before_15_day,maxValue_var_before_15_day,upperAlarm_count,maxValue_max
0.39999999999999997,0.26272103880384057,0.00022765849086822012,0.08633093525179858,0.4074074074074074,0.26413717713545215,0.00029954271299574136,0.08108108108108109,0.007352941176470588,0.14906832298136644,0.006666666666666666,0.1923076923076923,0.9104477611940299,0.08450704225352115,0.0,0.40366972477064217,0.0821917808219178,0.4074074074074074,0.2632150602919733,0.00026476227141123754,0.3717196665637542,0.6790923814557289,0.016186564894014512,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.1509433962264151,0.3859649122807018,0.2546125462194142,0.00017081364241349067,0.16352201257861634,0.3859649122807018,0.3243243243243243,0.0007301828377825807,0.16352201257861634,0.44,0.3915171288743883,0.0012935258930679208,0.0,0.0,0.0,0.0,0.0,0.25
0.4181818181818182,0.3031396609910788,0.0005923541315794465,0.10071942446043167,0.4259259259259259,0.30207953323756265,0.0009857292115604537,0.09459459459459463,0.014705882352941176,0.16770186335403722,0.013333333333333332,0.21538461538461534,0.9104477611940299,0.09859154929577466,0.0,0.4220183486238532,0.0958904109589041,0.4259259259259259,0.30123099080465676,0.0007142762377083388,0.404137079345477,0.6904376035346438,0.02023318790764174,0.5740740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.14465408805031446,0.3859649122807018,0.2509225096866872,5.6880942923692384e-05,0.15723270440251572,0.3859649122807018,0.3162162162162162,0.00037969507564694204,0.16352201257861634,0.44,0.39314845024469824,0.0010930317662000524,0.0,0.0,0.0,0.0,0.0,0.28
0.45454545454545453,0.3626849515428978,0.001150095331440482,0.12230215827338134,0.4629629629629629,0.36154688169394156,0.002383064101439524,0.11486486486486491,0.022058823529411763,0.1987577639751553,0.019999999999999997,0.25384615384615383,0.9104477611940299,0.11971830985915496,0.0,0.4587155963302752,0.11643835616438358,0.4629629629629629,0.3606082551488835,0.0015825364667841472,0.4547699907378821,0.692058342599865,0.024279835201104168,0.537037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.15723270440251572,0.3859649122807018,0.2583025827521412,0.00039856459625267014,0.15723270440251572,0.3859649122807018,0.3162162162162162,0.00037969507564694204,0.16352201257861634,0.44,0.3964110929853181,0.0010412900319726548,0.0,0.0,0.0,0.0,0.0,0.3
0.5090909090909091,0.4074341403157229,0.00014808853289486162,0.12949640287769784,0.5185185185185185,0.4075155063170489,0.00043762977927037396,0.1283783783783784,0.014705882352941176,0.22981366459627325,0.006666666666666666,0.28461538461538455,0.9179104477611941,0.13028169014084506,0.0,0.5137614678899083,0.1232876712328767,0.5185185185185185,0.4055032573537316,0.0002516696316161764,0.4930534115467737,0.692058342599865,0.016186564894014512,0.4814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.17610062893081763,0.4035087719298246,0.280442804162525,0.001081819165906633,0.17610062893081763,0.3859649122807018,0.327027027027027,0.001664816870144284,0.17610062893081763,0.44,0.40293637846655794,0.0018174044036389394,0.0,0.0,0.0,0.0,0.0,0.3
0.5090909090909091,0.41104294436018984,0.00024202528883563202,0.12949640287769784,0.5185185185185185,0.4075155063170489,0.00043762977927037396,0.1283783783783784,0.014705882352941176,0.22981366459627325,0.006666666666666666,0.28461538461538455,0.9179104477611941,0.13028169014084506,0.0,0.5137614678899083,0.1232876712328767,0.5185185185185185,0.4055032573537316,0.0002516696316161764,0.4930534115467737,0.7082658013233899,0.016186564894014512,0.4814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.18867924528301885,0.4385964912280702,0.30627306321264686,0.001081819165906633,0.18867924528301885,0.3859649122807018,0.34594594594594597,0.0033004264267772654,0.18867924528301885,0.44,0.4110929853181077,0.003466655447129261,0.0,0.0,0.0,0.0,0.0,0.28
0.4909090909090909,0.384698665741392,8.586924631291603e-05,0.12230215827338134,0.5,0.3874498361090478,0.0003462798738886939,0.11486486486486491,0.007352941176470588,0.21118012422360247,0.006666666666666666,0.2692307692307692,0.9104477611940299,0.11971830985915496,0.0,0.4954128440366973,0.11643835616438358,0.5,0.3852280951377467,0.000189115908150884,0.4757641247298549,0.6807131302454235,0.012139917600552084,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.18867924528301885,0.4912280701754387,0.32472324698329275,0.0002277509538391795,0.18867924528301885,0.4035087719298246,0.3675675675675676,0.002833109410596413,0.18867924528301885,0.44,0.4176182707993475,0.004811923074424579,0.18867924528301885,0.45833333333333337,0.44868735116426767,0.005467528231146017,0.0,0.27
0.4727272727272727,0.3522194163494907,0.000272969161380827,0.11510791366906478,0.48148148148148145,0.35169646213184713,0.00029954271299574136,0.10810810810810817,0.007352941176470588,0.1987577639751553,0.006666666666666666,0.25384615384615383,0.9104477611940299,0.11267605633802819,0.0,0.4770642201834862,0.1095890410958904,0.48148148148148145,0.3504706729547218,0.0002778549112062988,0.44612534732942266,0.6904376035346438,0.02023318790764174,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.18867924528301885,0.4912280701754387,0.32472324698329275,0.0002277509538391795,0.18867924528301885,0.4385964912280702,0.381081081081081,0.0012267071674747357,0.18867924528301885,0.44,0.4208809135399674,0.005148235615594154,0.18867924528301885,0.45833333333333337,0.4558472556946019,0.005279256345655386,0.0,0.26
0.43636363636363634,0.3255142542948497,0.0006177723125987137,0.10791366906474822,0.44444444444444436,0.32360452340284906,0.0014467275712773038,0.10135135135135137,0.014705882352941176,0.18012422360248445,0.013333333333333332,0.23076923076923073,0.9104477611940299,0.10563380281690143,0.0,0.4403669724770642,0.10273972602739725,0.44444444444444436,0.3240405491122669,0.0009353963764693724,0.42358752701451063,0.6888168547449492,0.03641975280165625,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.18867924528301885,0.4736842105263159,0.3136531362781008,0.00039856459625267014,0.18867924528301885,0.4736842105263159,0.38648648648648654,0.0005257316432034581,0.18867924528301885,0.44,0.4241435562805873,0.005174109393144022,0.18867924528301885,0.45833333333333337,0.4606205241881739,0.0049968649905916766,0.0,0.24
0.4181818181818182,0.28329123008537804,0.00020113517154376725,0.09352517985611511,0.4259259259259259,0.28566216730073857,0.0002761741325492651,0.08783783783783788,0.007352941176470588,0.1614906832298136,0.006666666666666666,0.20769230769230762,0.9104477611940299,0.09154929577464788,0.0,0.4220183486238532,0.08904109589041095,0.4259259259259259,0.2838522797131443,0.00022112013876103359,0.3893176906452609,0.6790923814557289,0.008093270307089657,0.5740740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.17610062893081763,0.456140350877193,0.2988929890401819,0.00017081364241349067,0.18867924528301885,0.456140350877193,0.381081081081081,0.0009346340323617034,0.18867924528301885,0.44,0.42740619902120724,0.004889532765329506,0.18867924528301885,0.45833333333333337,0.46300716022493604,0.004808601341687165,0.0,0.23
0.4181818181818182,0.2782389031239545,1.0476711133158867e-30,0.08633093525179858,0.4259259259259259,0.2823786941133738,2.0139467512054102e-30,0.08108108108108109,0.0,0.15527950310559005,0.0,0.19999999999999996,0.9104477611940299,0.08450704225352115,0.0,0.4220183486238532,0.0821917808219178,0.4259259259259259,0.27986965914545237,1.3790913917464463e-30,0.3859215807347947,0.6742301448111188,0.0,0.5740740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.16981132075471697,0.4210526315789474,0.28413284180226306,0.00039856459625267014,0.18867924528301885,0.4210526315789474,0.36486486486486486,0.0014603656755651615,0.18867924528301885,0.44,0.42903752039151716,0.004533813435779444,0.18867924528301885,0.45833333333333337,0.46181384220655497,0.004965483597481198,0.0,0.23
0.4181818181818182,0.2782389031239545,1.0476711133158867e-30,0.08633093525179858,0.4074074074074074,0.2699744613425571,0.000531104101056279,0.08108108108108109,0.0,0.15527950310559005,0.006666666666666666,0.1923076923076923,0.9104477611940299,0.08450704225352115,0.02702702702702703,0.4128440366972477,0.0821917808219178,0.4074074074074074,0.2719044158377295,0.0003433181101816048,0.3791293609138623,0.7098865501130844,0.048559670402208335,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.16352201257861634,0.4035087719298246,0.2693726934573331,0.00039856459625267014,0.17610062893081763,0.4035087719298246,0.34594594594594597,0.0012559144809860389,0.18867924528301885,0.46,0.4306688417618271,0.0040358028818859555,0.18867924528301885,0.45833333333333337,0.45823388994138786,0.0053890829849559405,0.0,0.23
0.39999999999999997,0.2580295931129769,6.995525471824433e-05,0.07913669064748202,0.4074074074074074,0.260488872864275,8.157758992224445e-31,0.08108108108108109,0.007352941176470588,0.14906832298136644,0.0,0.18461538461538457,0.9179104477611941,0.08098591549295775,0.0,0.40366972477064217,0.07534246575342465,0.4074074074074074,0.25814627028106174,5.586192979226111e-31,0.3673973448595245,0.6807131302454235,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.1509433962264151,0.4035087719298246,0.2583025827521412,5.6880942923692384e-05,0.16981132075471697,0.4035087719298246,0.3324324324324325,0.0009638413458730066,0.18867924528301885,0.46,0.4306688417618271,0.0040358028818859555,0.18867924528301885,0.45833333333333337,0.4546539376762208,0.005742078356225167,0.0,0.22
0.39999999999999997,0.2565860701960203,4.243731091912451e-31,0.07913669064748202,0.4074074074074074,0.260488872864275,8.157758992224445e-31,0.07432432432432434,0.0,0.14285714285714282,0.0,0.18461538461538457,0.9104477611940299,0.07746478873239437,0.0,0.40366972477064217,0.07534246575342465,0.4074074074074074,0.25814627028106174,5.586192979226111e-31,0.3673973448595245,0.6742301448111188,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.14465408805031446,0.4035087719298246,0.2546125462194142,0.0,0.16352201257861634,0.4035087719298246,0.3216216216216216,0.0004965243296921549,0.18867924528301885,0.46,0.42740619902120724,0.0046308299150648585,0.18867924528301885,0.45833333333333337,0.4522673034294348,0.006055851104399355,0.0,0.22
0.39999999999999997,0.2565860701960203,4.243731091912451e-31,0.07913669064748202,0.4074074074074074,0.260488872864275,8.157758992224445e-31,0.07432432432432434,0.0,0.14285714285714282,0.0,0.18461538461538457,0.9104477611940299,0.07746478873239437,0.0,0.40366972477064217,0.07534246575342465,0.4074074074074074,0.25814627028106174,5.586192979226111e-31,0.3673973448595245,0.6742301448111188,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.14465408805031446,0.3859649122807018,0.2509225096866872,5.6880942923692384e-05,0.1509433962264151,0.3859649122807018,0.3108108108108108,0.00014603656755651616,0.18867924528301885,0.44,0.4176182707993475,0.005329334595826216,0.18867924528301885,0.45833333333333337,0.4498806673926726,0.006573578198033293,0.0,0.22
0.39999999999999997,0.2565860701960203,4.243731091912451e-31,0.07913669064748202,0.4074074074074074,0.260488872864275,8.157758992224445e-31,0.07432432432432434,0.0,0.14285714285714282,0.0,0.18461538461538457,0.9104477611940299,0.07746478873239437,0.0,0.40366972477064217,0.07534246575342465,0.4074074074074074,0.25814627028106174,5.586192979226111e-31,0.3673973448595245,0.6742301448111188,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.14465408805031446,0.3859649122807018,0.24723247204694923,5.6880942923692384e-05,0.14465408805031446,0.3859649122807018,0.3054054054054054,8.762194053390969e-05,0.18867924528301885,0.44,0.4045676998368679,0.004501472669060194,0.18867924528301885,0.45833333333333337,0.44868735116426767,0.006879509716222922,0.0,0.23
0.39999999999999997,0.2767953802069978,6.995525471824433e-05,0.08633093525179858,0.4074074074074074,0.27581174773864414,0.00045462511050417477,0.08108108108108109,0.007352941176470588,0.14906832298136644,0.006666666666666666,0.1923076923076923,0.9104477611940299,0.08450704225352115,0.0,0.40366972477064217,0.0821917808219178,0.4074074074074074,0.27733526305382716,0.000152747464275714,0.38376041988267984,0.6790923814557289,0.0445130231087459,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.13836477987421383,0.3859649122807018,0.2435424355142223,0.0,0.14465408805031446,0.3859649122807018,0.30270270270270266,8.762194053390969e-05,0.17610062893081763,0.44,0.3915171288743883,0.00284576045727283,0.18867924528301885,0.45833333333333337,0.44868735116426767,0.006879509716222922,0.0,0.24
0.4181818181818182,0.2883435592120849,0.0002795999912119402,0.09352517985611511,0.4074074074074074,0.28967530046674594,0.000696808580585838,0.08783783783783788,0.007352941176470588,0.1614906832298136,0.013333333333333332,0.19999999999999996,0.9104477611940299,0.09154929577464788,0.02702702702702703,0.4128440366972477,0.08904109589041095,0.4259259259259259,0.2889210718963947,0.00035932022548667956,0.3936400123494906,0.6790923814557289,0.02023318790764174,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.14465408805031446,0.3859649122807018,0.24723247204694923,5.6880942923692384e-05,0.14465408805031446,0.3859649122807018,0.30270270270270266,8.762194053390969e-05,0.16981132075471697,0.44,0.3833605220228385,0.001713920935184144,0.18867924528301885,0.45833333333333337,0.44868735116426767,0.006879509716222922,0.0,0.25
0.43636363636363634,0.31071815251585577,0.0002807051295171258,0.10071942446043167,0.44444444444444436,0.3046333464462848,3.547775395055944e-05,0.09459459459459463,0.007352941176470588,0.17391304347826084,0.006666666666666666,0.223076923076923,0.9104477611940299,0.09859154929577466,0.0,0.4403669724770642,0.0958904109589041,0.44444444444444436,0.30629978298790717,0.0002516696316161764,0.4084594010497067,0.7017828158890853,0.048559670402208335,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.1509433962264151,0.3859649122807018,0.2546125462194142,0.00017081364241349067,0.1509433962264151,0.3859649122807018,0.3054054054054054,0.00023365850809042586,0.16352201257861634,0.44,0.37846655791190864,0.0008795978401210797,0.18867924528301885,0.45833333333333337,0.4474940331458866,0.006942264265857759,0.0,0.26
0.45454545454545453,0.33273186671434996,0.0002807051295171258,0.10791366906474822,0.44444444444444436,0.3309011319452033,0.0005820900947576817,0.10135135135135137,0.007352941176470588,0.18633540372670807,0.013333333333333332,0.23076923076923073,0.9104477611940299,0.10563380281690143,0.02702702702702703,0.4495412844036697,0.10273972602739725,0.4629629629629629,0.3330919618632092,0.00036659391426171356,0.4313059586292065,0.6807131302454235,0.05665294070929799,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.15723270440251572,0.4035087719298246,0.26568265692460613,0.00017081364241349067,0.15723270440251572,0.3859649122807018,0.3135135135135135,0.0004965243296921549,0.15723270440251572,0.44,0.37683523654159873,0.0005756842743941526,0.18867924528301885,0.45833333333333337,0.4439140808807195,0.00637747331914422,0.0,0.27
0.4727272727272727,0.3460844455763872,0.00013040632001189308,0.10791366906474822,0.4629629629629629,0.3473184978820274,6.96808580585838e-05,0.10810810810810817,0.007352941176470588,0.1987577639751553,0.006666666666666666,0.23846153846153845,0.9179104477611941,0.10915492957746481,0.02702702702702703,0.4678899082568807,0.10273972602739725,0.48148148148148145,0.34503982573862413,4.1023604691191756e-31,0.4414942883606051,0.6871961059552548,0.008093270307089657,0.537037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.16352201257861634,0.4210526315789474,0.27675276762979806,0.00017081364241349067,0.16352201257861634,0.3859649122807018,0.3243243243243243,0.0007301828377825807,0.16352201257861634,0.44,0.38009787928221866,0.0010412900319726548,0.18867924528301885,0.45833333333333337,0.43914081059717136,0.004808601341687165,0.0,0.26
0.45454545454545453,0.3258751355654097,0.0001801375437452421,0.10791366906474822,0.4629629629629629,0.32688799659021384,6.96808580585838e-05,0.10135135135135137,0.007352941176470588,0.18633540372670807,0.006666666666666666,0.23846153846153845,0.9104477611940299,0.10563380281690143,0.0,0.4587155963302752,0.10273972602739725,0.4629629629629629,0.3254887757606726,0.0001331085045831222,0.424822476072862,0.6839546181003391,0.016186564894014512,0.537037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.16981132075471697,0.4385964912280702,0.28782287833499,0.00017081364241349067,0.16981132075471697,0.4035087719298246,0.33783783783783783,0.0007301828377825807,0.16981132075471697,0.44,0.3866231647634584,0.0018174044036389394,0.17610062893081763,0.45833333333333337,0.43556085833200425,0.003373079693484343,0.0,0.25
0.45454545454545453,0.32154456897982286,0.0,0.10071942446043167,0.4629629629629629,0.32615833661157123,0.0,0.09459459459459463,0.0,0.18012422360248445,0.0,0.23076923076923073,0.9104477611940299,0.09859154929577466,0.0,0.4587155963302752,0.0958904109589041,0.4629629629629629,0.3233164368742335,0.0,0.422970052485335,0.6742301448111188,0.0,0.537037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.16981132075471697,0.456140350877193,0.2915129148677169,5.6880942923692384e-05,0.16981132075471697,0.4210526315789474,0.34594594594594597,0.00037969507564694204,0.16981132075471697,0.44,0.3915171288743883,0.002069646085606545,0.16981132075471697,0.45833333333333337,0.4331742240852182,0.0027298435005807284,0.0,0.25
0.4181818181818182,0.2933958861735084,0.0006476110468387231,0.10071942446043167,0.4259259259259259,0.2929587736541108,0.000898628138987224,0.09459459459459463,0.014705882352941176,0.16770186335403722,0.013333333333333332,0.21538461538461534,0.9104477611940299,0.09859154929577466,0.0,0.4220183486238532,0.0958904109589041,0.4259259259259259,0.2932657496692729,0.0008422931601489371,0.39734485952454457,0.6823338693106447,0.03237310550819382,0.5740740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.16981132075471697,0.4385964912280702,0.28782287833499,0.00017081364241349067,0.16981132075471697,0.4385964912280702,0.34864864864864864,0.0002044511945791226,0.16981132075471697,0.44,0.39477977161500816,0.002043772308056676,0.16981132075471697,0.45833333333333337,0.4307875898384322,0.0022905534165507477,0.0,0.23
0.4181818181818182,0.2782389031239545,1.0476711133158867e-30,0.08633093525179858,0.4259259259259259,0.2823786941133738,2.0139467512054102e-30,0.08108108108108109,0.0,0.15527950310559005,0.0,0.19999999999999996,0.9104477611940299,0.08450704225352115,0.0,0.4220183486238532,0.0821917808219178,0.4259259259259259,0.27986965914545237,1.3790913917464463e-30,0.3859215807347947,0.6742301448111188,0.0,0.5740740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.16352201257861634,0.4385964912280702,0.280442804162525,5.6880942923692384e-05,0.16981132075471697,0.4385964912280702,0.34864864864864864,0.0002044511945791226,0.16981132075471697,0.44,0.399673735725938,0.001713920935184144,0.16981132075471697,0.45833333333333337,0.4295942718200511,0.0021179804642014735,0.0,0.31
0.4181818181818182,0.33381450836074666,0.014099564473835032,0.7769784172661871,0.018518518518518517,0.39547610463004457,0.6652063782373424,0.13513513513513514,0.058823529411764705,0.2049689440993789,0.7866666666666666,0.769230769230769,0.25373134328358216,0.45070422535211274,0.5945945945945946,0.2201834862385321,0.9520547945205479,0.27777777777777773,0.4511223739689517,0.788669635340305,0.531954306884841,0.15721231169274652,0.659602197723275,0.9814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.15723270440251572,0.4035087719298246,0.2693726934573331,0.0002277509538391795,0.16981132075471697,0.4035087719298246,0.34054054054054056,0.0006425608972486711,0.16981132075471697,0.44,0.40130505709624803,0.0014487510957501136,0.16981132075471697,0.45833333333333337,0.4284009538016701,0.002172893783851751,0.0,0.35
